new_formula,composition_vector,is_superconductor
Mg2Be1B2Ir5,"[12, 2.0, 4, 1.0, 5, 2.0, 77, 5.0]",1
Mg1Be2P2,"[12, 1.0, 4, 2.0, 15, 2.0]",1
Mg1Be2As2,"[12, 1.0, 4, 2.0, 33, 2.0]",1
Mg1Be2N2,"[12, 1.0, 4, 2.0, 7, 2.0]",1
K2Mg2Be3F12,"[19, 2.0, 12, 2.0, 4, 3.0, 9, 12.0]",1
Rb2Mg2Be3F12,"[37, 2.0, 12, 2.0, 4, 3.0, 9, 12.0]",1
Mg2Be3Tl2F12,"[12, 2.0, 4, 3.0, 81, 2.0, 9, 12.0]",1
Mg8B1Rh4,"[12, 8.0, 5, 1.0, 45, 4.0]",1
Mg8B1Pt4,"[12, 8.0, 5, 1.0, 78, 4.0]",1
Mg1Si2B12,"[12, 1.0, 14, 2.0, 5, 12.0]",1
Mg1B12C2,"[12, 1.0, 5, 12.0, 6, 2.0]",1
Mg10B16Ir19,"[12, 10.0, 5, 16.0, 77, 19.0]",0
K1Mg1B1O3,"[19, 1.0, 12, 1.0, 5, 1.0, 8, 3.0]",1
Rb1Mg1B1O3,"[37, 1.0, 12, 1.0, 5, 1.0, 8, 3.0]",1
Ba1Mg1B1O3F1,"[56, 1.0, 12, 1.0, 5, 1.0, 8, 3.0, 9, 1.0]",1
Mg1Al1B1O4,"[12, 1.0, 13, 1.0, 5, 1.0, 8, 4.0]",1
Mg1Al3Si1B1O9,"[12, 1.0, 13, 3.0, 14, 1.0, 5, 1.0, 8, 9.0]",1
Mg1B2,"[12, 1.0, 5, 2.0]",1
Mg1Ni3B2,"[12, 1.0, 28, 3.0, 5, 2.0]",1
Mg2Al1B2Ir5,"[12, 2.0, 13, 1.0, 5, 2.0, 77, 5.0]",0
Mg2Si1B2Ir5,"[12, 2.0, 14, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Ti1B2Ir5,"[12, 2.0, 22, 1.0, 5, 2.0, 77, 5.0]",1
Mg2V1B2Ir5,"[12, 2.0, 23, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Cr1B2Ir5,"[12, 2.0, 24, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Mn1B2Ir5,"[12, 2.0, 25, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Fe1B2Ir5,"[12, 2.0, 26, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Co1B2Ir5,"[12, 2.0, 27, 1.0, 5, 2.0, 77, 5.0]",0
Mg2Ni1B2Ir5,"[12, 2.0, 28, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Zn1B2Ir5,"[12, 2.0, 30, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Ga1B2Ir5,"[12, 2.0, 31, 1.0, 5, 2.0, 77, 5.0]",1
Mg2Ge1B2Rh5,"[12, 2.0, 32, 1.0, 5, 2.0, 45, 5.0]",1
Mg2Ge1B2Ir5,"[12, 2.0, 32, 1.0, 5, 2.0, 77, 5.0]",1
Mg2B2As1Ir5,"[12, 2.0, 5, 2.0, 33, 1.0, 77, 5.0]",1
Mg3B2Rh5,"[12, 3.0, 5, 2.0, 45, 5.0]",1
Mg2B24C1,"[12, 2.0, 5, 24.0, 6, 1.0]",1
Mg1B2C2,"[12, 1.0, 5, 2.0, 6, 2.0]",1
Mg5Sn1B2O10,"[12, 5.0, 50, 1.0, 5, 2.0, 8, 10.0]",1
Sr1Mg1B2O5,"[38, 1.0, 12, 1.0, 5, 2.0, 8, 5.0]",1
Mg2B2O5,"[12, 2.0, 5, 2.0, 8, 5.0]",1
Sr2Mg1B2O6,"[38, 2.0, 12, 1.0, 5, 2.0, 8, 6.0]",1
Mg1Sn1B2O6,"[12, 1.0, 50, 1.0, 5, 2.0, 8, 6.0]",1
Ba2Mg1B2O6,"[56, 2.0, 12, 1.0, 5, 2.0, 8, 6.0]",1
Mg3B2O6,"[12, 3.0, 5, 2.0, 8, 6.0]",1
Mg1U1B2O7,"[12, 1.0, 92, 1.0, 5, 2.0, 8, 7.0]",1
Rb18Mg6B29O58F1,"[37, 18.0, 12, 6.0, 5, 29.0, 8, 58.0, 9, 1.0]",0
Mg5Nb1B3O12,"[12, 5.0, 41, 1.0, 5, 3.0, 8, 12.0]",1
Mg5Ta1B3O12,"[12, 5.0, 73, 1.0, 5, 3.0, 8, 12.0]",1
Mg5B3O9F1,"[12, 5.0, 5, 3.0, 8, 9.0, 9, 1.0]",1
Mg1B4,"[12, 1.0, 5, 4.0]",1
Mg1Al1B4,"[12, 1.0, 13, 1.0, 5, 4.0]",1
Mg1B4Os3,"[12, 1.0, 5, 4.0, 76, 3.0]",1
Mg2B4Ru5,"[12, 2.0, 5, 4.0, 44, 5.0]",1
Mg1B4O7,"[12, 1.0, 5, 4.0, 8, 7.0]",1
Na3Mg1B5O10,"[11, 3.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
La1Mg1B5O10,"[57, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Ce1Mg1B5O10,"[58, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Pr1Mg1B5O10,"[59, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Nd1Mg1B5O10,"[60, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Sm1Mg1B5O10,"[62, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Tb1Mg1B5O10,"[65, 1.0, 12, 1.0, 5, 5.0, 8, 10.0]",1
Mg3Ni20B6,"[12, 3.0, 28, 20.0, 5, 6.0]",1
Mg1B7,"[12, 1.0, 5, 7.0]",1
Mg3B7Cl1O13,"[12, 3.0, 5, 7.0, 17, 1.0, 8, 13.0]",1
Mg3B7Br1O13,"[12, 3.0, 5, 7.0, 35, 1.0, 8, 13.0]",1
Mg1B9N1,"[12, 1.0, 5, 9.0, 7, 1.0]",1
Mg1Co3C1,"[12, 1.0, 27, 3.0, 6, 1.0]",1
Mg1Ni3C1,"[12, 1.0, 28, 3.0, 6, 1.0]",1
Gd6Mg23C1,"[64, 6.0, 12, 23.0, 6, 1.0]",1
Mg1C1N2,"[12, 1.0, 6, 1.0, 7, 2.0]",1
Mg1C1O3,"[12, 1.0, 6, 1.0, 8, 3.0]",1
Rb1Mg1C1O3F1,"[37, 1.0, 12, 1.0, 6, 1.0, 8, 3.0, 9, 1.0]",1
Na3Mg1P1C1O7,"[11, 3.0, 12, 1.0, 15, 1.0, 6, 1.0, 8, 7.0]",1
Na2Mg1C2O6,"[11, 2.0, 12, 1.0, 6, 2.0, 8, 6.0]",1
Na3Mg1C2Cl1O6,"[11, 3.0, 12, 1.0, 6, 2.0, 17, 1.0, 8, 6.0]",1
Na3Mg1C2Br1O6,"[11, 3.0, 12, 1.0, 6, 2.0, 35, 1.0, 8, 6.0]",1
K2Mg1C2O6,"[19, 2.0, 12, 1.0, 6, 2.0, 8, 6.0]",1
Ca1Mg1C2O6,"[20, 1.0, 12, 1.0, 6, 2.0, 8, 6.0]",1
Na6Mg2C4S1O16,"[11, 6.0, 12, 2.0, 6, 4.0, 16, 1.0, 8, 16.0]",1
Cs2Mg1Fe1C6N6,"[55, 2.0, 12, 1.0, 26, 1.0, 6, 6.0, 7, 6.0]",1
Mg3As1N1,"[12, 3.0, 33, 1.0, 7, 1.0]",1
Mg3Sb1N1,"[12, 3.0, 51, 1.0, 7, 1.0]",1
Mg4P6S1N12,"[12, 4.0, 15, 6.0, 16, 1.0, 7, 12.0]",1
Na2Mg2P3N1O9,"[11, 2.0, 12, 2.0, 15, 3.0, 7, 1.0, 8, 9.0]",1
Mg3N1F3,"[12, 3.0, 7, 1.0, 9, 3.0]",1
Mg1Si1N2,"[12, 1.0, 14, 1.0, 7, 2.0]",1
Mg1Ge1N2,"[12, 1.0, 32, 1.0, 7, 2.0]",1
Mg1Mo1N2,"[12, 1.0, 42, 1.0, 7, 2.0]",1
Ca1Mg2N2,"[20, 1.0, 12, 2.0, 7, 2.0]",1
Sr1Mg2N2,"[38, 1.0, 12, 2.0, 7, 2.0]",1
Mg3N2,"[12, 3.0, 7, 2.0]",1
Mg2P1N3,"[12, 2.0, 15, 1.0, 7, 3.0]",1
Sr3Mg1Ge1N4,"[38, 3.0, 12, 1.0, 32, 1.0, 7, 4.0]",1
Ca1Mg3Si1N4,"[20, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]",1
Sr1Mg3Si1N4,"[38, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]",1
Eu1Mg3Si1N4,"[63, 1.0, 12, 3.0, 14, 1.0, 7, 4.0]",1
Sr1Mg1P3N5O2,"[38, 1.0, 12, 1.0, 15, 3.0, 7, 5.0, 8, 2.0]",1
Ba4Mg1Si2N6,"[56, 4.0, 12, 1.0, 14, 2.0, 7, 6.0]",1
Na1Mg2V3O10,"[11, 1.0, 12, 2.0, 23, 3.0, 8, 10.0]",1
K2Mg1P2W1O10,"[19, 2.0, 12, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",1
Mg1Ti2P2O10,"[12, 1.0, 22, 2.0, 15, 2.0, 8, 10.0]",1
Rb2Mg1P2W1O10,"[37, 2.0, 12, 1.0, 15, 2.0, 74, 1.0, 8, 10.0]",1
K1Na1Mg2Si4O10F2,"[19, 1.0, 11, 1.0, 12, 2.0, 14, 4.0, 8, 10.0, 9, 2.0]",1
Mg1P4O11,"[12, 1.0, 15, 4.0, 8, 11.0]",1
Mg3Nb6O11,"[12, 3.0, 41, 6.0, 8, 11.0]",1
Mg1O1,"[12, 1.0, 8, 1.0]",1
Na1Mg4V3O12,"[11, 1.0, 12, 4.0, 23, 3.0, 8, 12.0]",1
Na1Mg4As3O12,"[11, 1.0, 12, 4.0, 33, 3.0, 8, 12.0]",1
K2Mg1Si5O12,"[19, 2.0, 12, 1.0, 14, 5.0, 8, 12.0]",1
Cs2Mg1Si5O12,"[55, 2.0, 12, 1.0, 14, 5.0, 8, 12.0]",1
Mg1Bi4P2O12,"[12, 1.0, 83, 4.0, 15, 2.0, 8, 12.0]",1
K4Mg1Mo3O12,"[19, 4.0, 12, 1.0, 42, 3.0, 8, 12.0]",1
K2Mg2S3O12,"[19, 2.0, 12, 2.0, 16, 3.0, 8, 12.0]",1
Ca1Mg2S3O12,"[20, 1.0, 12, 2.0, 16, 3.0, 8, 12.0]",1
Rb2Mg2S3O12,"[37, 2.0, 12, 2.0, 16, 3.0, 8, 12.0]",1
K2Mg2Mo3O12,"[19, 2.0, 12, 2.0, 42, 3.0, 8, 12.0]",1
Rb2Mg2Mo3O12,"[37, 2.0, 12, 2.0, 42, 3.0, 8, 12.0]",1
Cs2Mg2Mo3O12,"[55, 2.0, 12, 2.0, 42, 3.0, 8, 12.0]",1
Mg2Tl2Mo3O12,"[12, 2.0, 81, 2.0, 42, 3.0, 8, 12.0]",1
K1Mg3V3Cu1O12,"[19, 1.0, 12, 3.0, 23, 3.0, 29, 1.0, 8, 12.0]",1
K1Mg3Cu1As3O12,"[19, 1.0, 12, 3.0, 29, 1.0, 33, 3.0, 8, 12.0]",1
Mg3Cu2As3O12,"[12, 3.0, 29, 2.0, 33, 3.0, 8, 12.0]",1
Na2Gd2Mg1Si4O12F2,"[11, 2.0, 64, 2.0, 12, 1.0, 14, 4.0, 8, 12.0, 9, 2.0]",1
Na4Mg3P4O15,"[11, 4.0, 12, 3.0, 15, 4.0, 8, 15.0]",1
Na3Mg2P5O16,"[11, 3.0, 12, 2.0, 15, 5.0, 8, 16.0]",1
Na6Mg1S4O16,"[11, 6.0, 12, 1.0, 16, 4.0, 8, 16.0]",1
Mg1Au2S4O16,"[12, 1.0, 79, 2.0, 16, 4.0, 8, 16.0]",1
Mg6Te5O16,"[12, 6.0, 52, 5.0, 8, 16.0]",1
Mg2Al4Si5O18,"[12, 2.0, 13, 4.0, 14, 5.0, 8, 18.0]",1
Ca2Mg5Si8O22F2,"[20, 2.0, 12, 5.0, 14, 8.0, 8, 22.0, 9, 2.0]",1
Mg5Pb1S6O24,"[12, 5.0, 82, 1.0, 16, 6.0, 8, 24.0]",1
K1Mg6P7O24,"[19, 1.0, 12, 6.0, 15, 7.0, 8, 24.0]",1
Na1Ca9Mg1P7O28,"[11, 1.0, 20, 9.0, 12, 1.0, 15, 7.0, 8, 28.0]",1
K1Ca9Mg1P7O28,"[19, 1.0, 20, 9.0, 12, 1.0, 15, 7.0, 8, 28.0]",1
Mg1Ti1O3,"[12, 1.0, 22, 1.0, 8, 3.0]",1
Mg1Ge1O3,"[12, 1.0, 32, 1.0, 8, 3.0]",1
Mg1Se1O3,"[12, 1.0, 34, 1.0, 8, 3.0]",1
K2Th3Mg1Mo8O32,"[19, 2.0, 90, 3.0, 12, 1.0, 42, 8.0, 8, 32.0]",0
Rb2Th3Mg1Mo8O32,"[37, 2.0, 90, 3.0, 12, 1.0, 42, 8.0, 8, 32.0]",1
Na1Mg1P1O4,"[11, 1.0, 12, 1.0, 15, 1.0, 8, 4.0]",1
Na2Mg1Si1O4,"[11, 2.0, 12, 1.0, 14, 1.0, 8, 4.0]",1
Na2Mg1Ge1O4,"[11, 2.0, 12, 1.0, 32, 1.0, 8, 4.0]",1
Mg1Al2O4,"[12, 1.0, 13, 2.0, 8, 4.0]",1
K2Mg1Si1O4,"[19, 2.0, 12, 1.0, 14, 1.0, 8, 4.0]",1
Ca1Mg1Si1O4,"[20, 1.0, 12, 1.0, 14, 1.0, 8, 4.0]",1
Mg1Mn1Si1O4,"[12, 1.0, 25, 1.0, 14, 1.0, 8, 4.0]",1
Mg1Fe1Si1O4,"[12, 1.0, 26, 1.0, 14, 1.0, 8, 4.0]",1
K1Mg1P1O4,"[19, 1.0, 12, 1.0, 15, 1.0, 8, 4.0]",1
Rb1Mg1P1O4,"[37, 1.0, 12, 1.0, 15, 1.0, 8, 4.0]",1
Cs1Mg1P1O4,"[55, 1.0, 12, 1.0, 15, 1.0, 8, 4.0]",1
Mg1S1O4,"[12, 1.0, 16, 1.0, 8, 4.0]",1
K2Mg1Ge1O4,"[19, 2.0, 12, 1.0, 32, 1.0, 8, 4.0]",1
K6Mg1O4,"[19, 6.0, 12, 1.0, 8, 4.0]",1
Ca1Mg1Ge1O4,"[20, 1.0, 12, 1.0, 32, 1.0, 8, 4.0]",1
Mg1Cr1O4,"[12, 1.0, 24, 1.0, 8, 4.0]",1
Mg1Cr2O4,"[12, 1.0, 24, 2.0, 8, 4.0]",1
Mg1Mn2O4,"[12, 1.0, 25, 2.0, 8, 4.0]",1
Mg1Fe2O4,"[12, 1.0, 26, 2.0, 8, 4.0]",1
Mg1Se1O4,"[12, 1.0, 34, 1.0, 8, 4.0]",1
Mg1Mo1O4,"[12, 1.0, 42, 1.0, 8, 4.0]",1
Mg1Sb2O4,"[12, 1.0, 51, 2.0, 8, 4.0]",1
Mg1Te1O4,"[12, 1.0, 52, 1.0, 8, 4.0]",1
Mg1W1O4,"[12, 1.0, 74, 1.0, 8, 4.0]",0
Mg2Si1O4,"[12, 2.0, 14, 1.0, 8, 4.0]",1
Mg2Ge1O4,"[12, 2.0, 32, 1.0, 8, 4.0]",1
Na1Mg1S1O4F1,"[11, 1.0, 12, 1.0, 16, 1.0, 8, 4.0, 9, 1.0]",1
Na2Mg1P1O4F1,"[11, 2.0, 12, 1.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Ca1Mg1As1O4F1,"[20, 1.0, 12, 1.0, 33, 1.0, 8, 4.0, 9, 1.0]",1
Mg2P1O4F1,"[12, 2.0, 15, 1.0, 8, 4.0, 9, 1.0]",1
Mg3Si1O4F2,"[12, 3.0, 14, 1.0, 8, 4.0, 9, 2.0]",1
Mg1Al1P1O5,"[12, 1.0, 13, 1.0, 15, 1.0, 8, 5.0]",1
Mg1Ti2O5,"[12, 1.0, 22, 2.0, 8, 5.0]",1
Mg1V1Bi1O5,"[12, 1.0, 23, 1.0, 83, 1.0, 8, 5.0]",0
Mg1Se2O5,"[12, 1.0, 34, 2.0, 8, 5.0]",1
Na1La1Mg1Te1O6,"[11, 1.0, 57, 1.0, 12, 1.0, 52, 1.0, 8, 6.0]",1
Na1Nd1Mg1W1O6,"[11, 1.0, 60, 1.0, 12, 1.0, 74, 1.0, 8, 6.0]",1
Ca1Mg1Si2O6,"[20, 1.0, 12, 1.0, 14, 2.0, 8, 6.0]",1
Mg1P2O6,"[12, 1.0, 15, 2.0, 8, 6.0]",1
Mg1P4Cl10O6,"[12, 1.0, 15, 4.0, 17, 10.0, 8, 6.0]",1
Ca2Mg1W1O6,"[20, 2.0, 12, 1.0, 74, 1.0, 8, 6.0]",1
Mg1V2O6,"[12, 1.0, 23, 2.0, 8, 6.0]",1
Sr2Mg1Mo1O6,"[38, 2.0, 12, 1.0, 42, 1.0, 8, 6.0]",1
Sr2Mg1Te1O6,"[38, 2.0, 12, 1.0, 52, 1.0, 8, 6.0]",1
Sr2Mg1W1O6,"[38, 2.0, 12, 1.0, 74, 1.0, 8, 6.0]",0
Sr2Mg1Re1O6,"[38, 2.0, 12, 1.0, 75, 1.0, 8, 6.0]",1
Sr2Mg1Os1O6,"[38, 2.0, 12, 1.0, 76, 1.0, 8, 6.0]",1
Sr2Mg1Ir1O6,"[38, 2.0, 12, 1.0, 77, 1.0, 8, 6.0]",1
Sr3Mg1Rh1O6,"[38, 3.0, 12, 1.0, 45, 1.0, 8, 6.0]",1
Sr3Mg1Ir1O6,"[38, 3.0, 12, 1.0, 77, 1.0, 8, 6.0]",1
Sr3Mg1Pt1O6,"[38, 3.0, 12, 1.0, 78, 1.0, 8, 6.0]",1
Mg1Nb2O6,"[12, 1.0, 41, 2.0, 8, 6.0]",1
Ba2Mg1Mo1O6,"[56, 2.0, 12, 1.0, 42, 1.0, 8, 6.0]",1
La2Mg1Rh1O6,"[57, 2.0, 12, 1.0, 45, 1.0, 8, 6.0]",1
Mg1Sb2O6,"[12, 1.0, 51, 2.0, 8, 6.0]",1
Mg1I2O6,"[12, 1.0, 53, 2.0, 8, 6.0]",1
Ba2Mg1W1O6,"[56, 2.0, 12, 1.0, 74, 1.0, 8, 6.0]",0
Ba2Mg1Re1O6,"[56, 2.0, 12, 1.0, 75, 1.0, 8, 6.0]",1
Ba2Mg1Os1O6,"[56, 2.0, 12, 1.0, 76, 1.0, 8, 6.0]",1
Ba2Mg1U1O6,"[56, 2.0, 12, 1.0, 92, 1.0, 8, 6.0]",1
La2Mg1Ir1O6,"[57, 2.0, 12, 1.0, 77, 1.0, 8, 6.0]",1
Pr2Mg1Ir1O6,"[59, 2.0, 12, 1.0, 77, 1.0, 8, 6.0]",1
Pr2Mg1Pt1O6,"[59, 2.0, 12, 1.0, 78, 1.0, 8, 6.0]",1
Nd2Mg1Pt1O6,"[60, 2.0, 12, 1.0, 78, 1.0, 8, 6.0]",1
Gd2Mg1Pt1O6,"[64, 2.0, 12, 1.0, 78, 1.0, 8, 6.0]",1
Mg1Ta2O6,"[12, 1.0, 73, 2.0, 8, 6.0]",1
Mg1Pb2W1O6,"[12, 1.0, 82, 2.0, 74, 1.0, 8, 6.0]",0
Mg1Pt3O6,"[12, 1.0, 78, 3.0, 8, 6.0]",1
Mg1Bi2O6,"[12, 1.0, 83, 2.0, 8, 6.0]",0
Mg2Bi1P1O6,"[12, 2.0, 83, 1.0, 15, 1.0, 8, 6.0]",1
Mg3Te1O6,"[12, 3.0, 52, 1.0, 8, 6.0]",1
Sr2Mg1Si2O7,"[38, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]",1
Ba2Mg1Si2O7,"[56, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]",1
Eu2Mg1Si2O7,"[63, 2.0, 12, 1.0, 14, 2.0, 8, 7.0]",1
Sr1Mg1P2O7,"[38, 1.0, 12, 1.0, 15, 2.0, 8, 7.0]",1
Ba1Mg1P2O7,"[56, 1.0, 12, 1.0, 15, 2.0, 8, 7.0]",1
Mg1S2O7,"[12, 1.0, 16, 2.0, 8, 7.0]",1
K2Mg1V2O7,"[19, 2.0, 12, 1.0, 23, 2.0, 8, 7.0]",1
Sr1Mg1V2O7,"[38, 1.0, 12, 1.0, 23, 2.0, 8, 7.0]",1
Mg1V2Pb1O7,"[12, 1.0, 23, 2.0, 82, 1.0, 8, 7.0]",1
Sr2Mg1Ge2O7,"[38, 2.0, 12, 1.0, 32, 2.0, 8, 7.0]",1
Ba2Mg1Ge2O7,"[56, 2.0, 12, 1.0, 32, 2.0, 8, 7.0]",1
Mg1Mo2O7,"[12, 1.0, 42, 2.0, 8, 7.0]",1
Ba1Mg2Si2O7,"[56, 1.0, 12, 2.0, 14, 2.0, 8, 7.0]",1
Mg2P2O7,"[12, 2.0, 15, 2.0, 8, 7.0]",1
Mg2V2O7,"[12, 2.0, 23, 2.0, 8, 7.0]",1
Mg2As2O7,"[12, 2.0, 33, 2.0, 8, 7.0]",1
Na2Ca1Mg1P2O8,"[11, 2.0, 20, 1.0, 12, 1.0, 15, 2.0, 8, 8.0]",1
Na2Sr1Mg1P2O8,"[11, 2.0, 38, 1.0, 12, 1.0, 15, 2.0, 8, 8.0]",1
Ba1Na2Mg1P2O8,"[56, 1.0, 11, 2.0, 12, 1.0, 15, 2.0, 8, 8.0]",1
Ba1Sr2Mg1Si2O8,"[56, 1.0, 38, 2.0, 12, 1.0, 14, 2.0, 8, 8.0]",1
K1Mg1Fe1P2O8,"[19, 1.0, 12, 1.0, 26, 1.0, 15, 2.0, 8, 8.0]",1
Ba2Mg1P2O8,"[56, 2.0, 12, 1.0, 15, 2.0, 8, 8.0]",1
Mg1Cl2O8,"[12, 1.0, 17, 2.0, 8, 8.0]",1
Mg1Zn2As2O8,"[12, 1.0, 30, 2.0, 33, 2.0, 8, 8.0]",1
Mg2Mn1P2O8,"[12, 2.0, 25, 1.0, 15, 2.0, 8, 8.0]",1
Ba1Mg2V2O8,"[56, 1.0, 12, 2.0, 23, 2.0, 8, 8.0]",1
Mg2Te3O8,"[12, 2.0, 52, 3.0, 8, 8.0]",1
Mg3P2O8,"[12, 3.0, 15, 2.0, 8, 8.0]",1
Mg3V2O8,"[12, 3.0, 23, 2.0, 8, 8.0]",1
Mg6Mn1O8,"[12, 6.0, 25, 1.0, 8, 8.0]",1
Mg5Si2O8F2,"[12, 5.0, 14, 2.0, 8, 8.0, 9, 2.0]",1
Na1Mg1P3O9,"[11, 1.0, 12, 1.0, 15, 3.0, 8, 9.0]",1
K1Mg1P3O9,"[19, 1.0, 12, 1.0, 15, 3.0, 8, 9.0]",1
Mg1Ag1P3O9,"[12, 1.0, 47, 1.0, 15, 3.0, 8, 9.0]",1
Sr3Mg1Ta2O9,"[38, 3.0, 12, 1.0, 73, 2.0, 8, 9.0]",1
Ba3Mg1Nb2O9,"[56, 3.0, 12, 1.0, 41, 2.0, 8, 9.0]",1
Ba3Mg1Ru2O9,"[56, 3.0, 12, 1.0, 44, 2.0, 8, 9.0]",1
Ba3Mg1Sb2O9,"[56, 3.0, 12, 1.0, 51, 2.0, 8, 9.0]",1
Ba3Mg1Ta2O9,"[56, 3.0, 12, 1.0, 73, 2.0, 8, 9.0]",0
Ba3Mg1Ir2O9,"[56, 3.0, 12, 1.0, 77, 2.0, 8, 9.0]",1
Mg4Nb2O9,"[12, 4.0, 41, 2.0, 8, 9.0]",1
Mg4Ta2O9,"[12, 4.0, 73, 2.0, 8, 9.0]",1
Cs4Mg3F10,"[55, 4.0, 12, 3.0, 9, 10.0]",1
Na3Ca1Mg3Al1F14,"[11, 3.0, 20, 1.0, 12, 3.0, 13, 1.0, 9, 14.0]",1
Ba2Ca1Mg1Al2F14,"[56, 2.0, 20, 1.0, 12, 1.0, 13, 2.0, 9, 14.0]",1
Mg1As2Xe2F16,"[12, 1.0, 33, 2.0, 54, 2.0, 9, 16.0]",1
K1Mg1As3F18,"[19, 1.0, 12, 1.0, 33, 3.0, 9, 18.0]",1
Mg1As2Xe2F18,"[12, 1.0, 33, 2.0, 54, 2.0, 9, 18.0]",1
Mg1As2Xe4F20,"[12, 1.0, 33, 2.0, 54, 4.0, 9, 20.0]",1
Mg1F2,"[12, 1.0, 9, 2.0]",1
Mg1Sb3Xe1F23,"[12, 1.0, 51, 3.0, 54, 1.0, 9, 23.0]",1
Na1Mg1F3,"[11, 1.0, 12, 1.0, 9, 3.0]",1
K1Mg1F3,"[19, 1.0, 12, 1.0, 9, 3.0]",1
Rb1Mg1F3,"[37, 1.0, 12, 1.0, 9, 3.0]",1
K2Mg1F4,"[19, 2.0, 12, 1.0, 9, 4.0]",1
Rb2Mg1F4,"[37, 2.0, 12, 1.0, 9, 4.0]",1
Mg1Cr1F6,"[12, 1.0, 24, 1.0, 9, 6.0]",1
Mg1Zr1F6,"[12, 1.0, 40, 1.0, 9, 6.0]",1
Mg1Rh1F6,"[12, 1.0, 45, 1.0, 9, 6.0]",1
Mg1Pd1F6,"[12, 1.0, 46, 1.0, 9, 6.0]",1
Mg1Pb1F6,"[12, 1.0, 82, 1.0, 9, 6.0]",1
Na2Mg1Al1F7,"[11, 2.0, 12, 1.0, 13, 1.0, 9, 7.0]",1
Na2Mg1Sc1F7,"[11, 2.0, 12, 1.0, 21, 1.0, 9, 7.0]",1
Na2Mg1V1F7,"[11, 2.0, 12, 1.0, 23, 1.0, 9, 7.0]",1
Na2Mg1Cr1F7,"[11, 2.0, 12, 1.0, 24, 1.0, 9, 7.0]",1
Na2Mg1Fe1F7,"[11, 2.0, 12, 1.0, 26, 1.0, 9, 7.0]",1
Na2Mg1Ga1F7,"[11, 2.0, 12, 1.0, 31, 1.0, 9, 7.0]",1
Na2Mg1In1F7,"[11, 2.0, 12, 1.0, 49, 1.0, 9, 7.0]",1
Mg1Au2F8,"[12, 1.0, 79, 2.0, 9, 8.0]",1
